MSE BOOTSTRAP,MSE APF,MSE APF modified
0.0753837722717877,0.08541698448740342,0.08800580842890174
0.07645553615204424,0.0858412256711008,0.08637455828283075
0.07318479068392483,0.08650042287428521,0.08551553288511085
